case_id,defect_id,category,defect,injection,expected_error_code,detected_error_code,detected_error_codes,severity,critical,case_path,detected,correct_classification,false_pass,status
D05-10,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_10,yes,yes,0,PASS
D05-11,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_11,yes,yes,0,PASS
D05-12,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_12,yes,yes,0,PASS
D05-13,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_13,yes,yes,0,PASS
D05-14,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_14,yes,yes,0,PASS
D05-15,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_15,yes,yes,0,PASS
D05-16,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_16,yes,yes,0,PASS
D05-17,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_17,yes,yes,0,PASS
D05-18,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_18,yes,yes,0,PASS
D05-19,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_19,yes,yes,0,PASS
D05-20,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_20,yes,yes,0,PASS
D05-21,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_21,yes,yes,0,PASS
D05-22,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_22,yes,yes,0,PASS
D05-23,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_23,yes,yes,0,PASS
D05-24,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_24,yes,yes,0,PASS
D05-25,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_25,yes,yes,0,PASS
D05-26,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_26,yes,yes,0,PASS
D05-27,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_27,yes,yes,0,PASS
D05-28,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_28,yes,yes,0,PASS
D05-29,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_29,yes,yes,0,PASS
D05-30,D05,Integrity,hash mismatch,modify CSV result after hashing,HASH_MISMATCH,HASH_MISMATCH,HASH_MISMATCH,5,true,examples/corrupted_artifact_cases_extended/d05/case_30,yes,yes,0,PASS
D06-01,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_01,yes,yes,0,PASS
D06-02,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_02,yes,yes,0,PASS
D06-03,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_03,yes,yes,0,PASS
D06-04,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_04,yes,yes,0,PASS
D06-05,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_05,yes,yes,0,PASS
D06-06,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_06,yes,yes,0,PASS
D06-07,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_07,yes,yes,0,PASS
D06-08,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_08,yes,yes,0,PASS
D06-09,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_09,yes,yes,0,PASS
D06-10,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_10,yes,yes,0,PASS
D06-11,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_11,yes,yes,0,PASS
D06-12,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_12,yes,yes,0,PASS
D06-13,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_13,yes,yes,0,PASS
D06-14,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_14,yes,yes,0,PASS
D06-15,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_15,yes,yes,0,PASS
D06-16,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_16,yes,yes,0,PASS
D06-17,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_17,yes,yes,0,PASS
D06-18,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_18,yes,yes,0,PASS
D06-19,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_19,yes,yes,0,PASS
D06-20,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_20,yes,yes,0,PASS
D06-21,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_21,yes,yes,0,PASS
D06-22,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_22,yes,yes,0,PASS
D06-23,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_23,yes,yes,0,PASS
D06-24,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_24,yes,yes,0,PASS
D06-25,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_25,yes,yes,0,PASS
D06-26,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_26,yes,yes,0,PASS
D06-27,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_27,yes,yes,0,PASS
D06-28,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_28,yes,yes,0,PASS
D06-29,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_29,yes,yes,0,PASS
D06-30,D06,Integrity,stale checksum,reuse checksum from previous artifact revision,STALE_CHECKSUM,STALE_CHECKSUM,STALE_CHECKSUM,4,true,examples/corrupted_artifact_cases_extended/d06/case_30,yes,yes,0,PASS
D07-01,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_01,yes,yes,0,PASS
D07-02,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_02,yes,yes,0,PASS
D07-03,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_03,yes,yes,0,PASS
D07-04,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_04,yes,yes,0,PASS
D07-05,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_05,yes,yes,0,PASS
D07-06,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_06,yes,yes,0,PASS
D07-07,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_07,yes,yes,0,PASS
D07-08,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_08,yes,yes,0,PASS
D07-09,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_09,yes,yes,0,PASS
D07-10,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_10,yes,yes,0,PASS
D07-11,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_11,yes,yes,0,PASS
D07-12,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_12,yes,yes,0,PASS
D07-13,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_13,yes,yes,0,PASS
D07-14,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_14,yes,yes,0,PASS
D07-15,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_15,yes,yes,0,PASS
D07-16,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_16,yes,yes,0,PASS
D07-17,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_17,yes,yes,0,PASS
D07-18,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_18,yes,yes,0,PASS
D07-19,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_19,yes,yes,0,PASS
D07-20,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_20,yes,yes,0,PASS
D07-21,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_21,yes,yes,0,PASS
D07-22,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_22,yes,yes,0,PASS
D07-23,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_23,yes,yes,0,PASS
D07-24,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_24,yes,yes,0,PASS
D07-25,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_25,yes,yes,0,PASS
D07-26,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_26,yes,yes,0,PASS
D07-27,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_27,yes,yes,0,PASS
D07-28,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_28,yes,yes,0,PASS
D07-29,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_29,yes,yes,0,PASS
D07-30,D07,Integrity,duplicated artifact id,duplicate artifact identifier across records,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,DUPLICATE_ARTIFACT_ID,5,true,examples/corrupted_artifact_cases_extended/d07/case_30,yes,yes,0,PASS
D08-01,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_01,yes,yes,0,PASS
D08-02,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_02,yes,yes,0,PASS
D08-03,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_03,yes,yes,0,PASS
D08-04,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_04,yes,yes,0,PASS
D08-05,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_05,yes,yes,0,PASS
D08-06,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_06,yes,yes,0,PASS
D08-07,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_07,yes,yes,0,PASS
D08-08,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_08,yes,yes,0,PASS
D08-09,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_09,yes,yes,0,PASS
D08-10,D08,Provenance,missing tool version,remove tool version from provenance,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,MISSING_TOOL_VERSION,4,true,examples/corrupted_artifact_cases_extended/d08/case_10,yes,yes,0,PASS
